date,brick_low,brick_high,direction,trend
2024-03-20,63525.308176676364,64841.36243014858,up,1
2024-03-20,64841.36243014858,66157.4166836208,up,2
2024-03-20,66157.4166836208,67473.47093709302,up,3
2024-03-22,64841.36243014858,66157.4166836208,down,1
2024-03-25,66157.4166836208,67473.47093709302,up,1
2024-03-25,67473.47093709302,68789.52519056524,up,2
2024-03-28,68789.52519056524,70105.57944403746,up,3
2024-04-02,67473.47093709302,68789.52519056524,down,1
2024-04-02,66157.4166836208,67473.47093709302,down,2
2024-04-06,67473.47093709302,68789.52519056524,up,1
2024-04-08,68789.52519056524,70105.57944403746,up,2
2024-04-08,70105.57944403746,71421.63369750968,up,3
2024-04-12,68789.52519056524,70105.57944403746,down,1
2024-04-12,67473.47093709302,68789.52519056524,down,2
2024-04-13,66157.4166836208,67473.47093709302,down,3
2024-04-13,64841.36243014858,66157.4166836208,down,4
2024-04-15,63525.308176676364,64841.36243014858,down,5
2024-04-17,62209.253923204145,63525.308176676364,down,6
2024-04-20,63525.308176676364,64841.36243014858,up,1
2024-04-22,64841.36243014858,66157.4166836208,up,2
2024-04-27,63525.308176676364,64841.36243014858,down,1
2024-04-30,62209.253923204145,63525.308176676364,down,2
2024-04-30,60893.19966973193,62209.253923204145,down,3
2024-05-01,59577.14541625971,60893.19966973193,down,4
2024-05-01,58261.09116278749,59577.14541625971,down,5
2024-05-03,59577.14541625971,60893.19966973193,up,1
2024-05-03,60893.19966973193,62209.253923204145,up,2
2024-05-04,62209.253923204145,63525.308176676364,up,3
2024-05-10,60893.19966973193,62209.253923204145,down,1
2024-05-15,62209.253923204145,63525.308176676364,up,1
2024-05-15,63525.308176676364,64841.36243014858,up,2
2024-05-15,64841.36243014858,66157.4166836208,up,3
2024-05-20,66157.4166836208,67473.47093709302,up,4
2024-05-20,67473.47093709302,68789.52519056524,up,5
2024-05-20,68789.52519056524,70105.57944403746,up,6
2024-05-20,70105.57944403746,71421.63369750968,up,7
2024-05-23,68789.52519056524,70105.57944403746,down,1
2024-06-11,67473.47093709302,68789.52519056524,down,2
2024-06-14,66157.4166836208,67473.47093709302,down,3
2024-06-20,64841.36243014858,66157.4166836208,down,4
2024-06-23,63525.308176676364,64841.36243014858,down,5
2024-06-24,62209.253923204145,63525.308176676364,down,6
2024-06-24,60893.19966973193,62209.253923204145,down,7
2024-07-04,59577.14541625971,60893.19966973193,down,8
2024-07-04,58261.09116278749,59577.14541625971,down,9
2024-07-05,56945.03690931527,58261.09116278749,down,10
2024-07-14,58261.09116278749,59577.14541625971,up,1
2024-07-15,59577.14541625971,60893.19966973193,up,2
2024-07-15,60893.19966973193,62209.253923204145,up,3
2024-07-15,62209.253923204145,63525.308176676364,up,4
2024-07-15,63525.308176676364,64841.36243014858,up,5
2024-07-19,64841.36243014858,66157.4166836208,up,6
2024-07-21,66157.4166836208,67473.47093709302,up,7
2024-07-31,64841.36243014858,66157.4166836208,down,1
2024-08-02,63525.308176676364,64841.36243014858,down,2
2024-08-02,62209.253923204145,63525.308176676364,down,3
2024-08-03,60893.19966973193,62209.253923204145,down,4
2024-08-04,59577.14541625971,60893.19966973193,down,5
2024-08-04,58261.09116278749,59577.14541625971,down,6
2024-08-05,56945.03690931527,58261.09116278749,down,7
2024-08-05,55628.98265584305,56945.03690931527,down,8
2024-08-05,54312.92840237083,55628.98265584305,down,9
2024-08-08,55628.98265584305,56945.03690931527,up,1
2024-08-08,56945.03690931527,58261.09116278749,up,2
2024-08-08,58261.09116278749,59577.14541625971,up,3
2024-08-08,59577.14541625971,60893.19966973193,up,4
2024-08-15,58261.09116278749,59577.14541625971,down,1
2024-08-21,59577.14541625971,60893.19966973193,up,4
2024-08-23,60893.19966973193,62209.253923204145,up,5
2024-08-23,62209.253923204145,63525.308176676364,up,6
2024-08-27,60893.19966973193,62209.253923204145,down,1
2024-08-27,59577.14541625971,60893.19966973193,down,2
2024-09-01,58261.09116278749,59577.14541625971,down,3
2024-09-05,56945.03690931527,58261.09116278749,down,4
2024-09-06,55628.98265584305,56945.03690931527,down,5
2024-09-06,54312.92840237083,55628.98265584305,down,6
2024-09-09,55628.98265584305,56945.03690931527,up,1
2024-09-13,56945.03690931527,58261.09116278749,up,2
2024-09-13,58261.09116278749,59577.14541625971,up,3
2024-09-18,59577.14541625971,60893.19966973193,up,4
2024-09-19,60893.19966973193,62209.253923204145,up,5
2024-09-22,62209.253923204145,63525.308176676364,up,6
2024-09-26,63525.308176676364,64841.36243014858,up,7
2024-10-01,62209.253923204145,63525.308176676364,down,1
2024-10-01,60893.19966973193,62209.253923204145,down,2
2024-10-14,62209.253923204145,63525.308176676364,up,1
2024-10-14,63525.308176676364,64841.36243014858,up,2
2024-10-15,64841.36243014858,66157.4166836208,up,3
2024-10-16,66157.4166836208,67473.47093709302,up,4
2024-10-20,67473.47093709302,68789.52519056524,up,5
2024-10-29,68789.52519056524,70105.57944403746,up,6
2024-10-29,70105.57944403746,71421.63369750968,up,7
2024-11-03,68789.52519056524,70105.57944403746,down,1
2024-11-06,70105.57944403746,71421.63369750968,up,7
2024-11-06,71421.63369750968,72737.6879509819,up,8
2024-11-06,72737.6879509819,74053.74220445412,up,9
2024-11-06,74053.74220445412,75369.79645792634,up,10
2024-11-09,75369.79645792634,76685.85071139855,up,11
2024-11-10,76685.85071139855,78001.90496487077,up,12
2024-11-10,78001.90496487077,79317.95921834299,up,13
2024-11-11,79317.95921834299,80634.01347181521,up,14
2024-11-11,80634.01347181521,81950.06772528743,up,15
2024-11-11,81950.06772528743,83266.12197875965,up,16
2024-11-11,83266.12197875965,84582.17623223187,up,17
2024-11-11,84582.17623223187,85898.23048570409,up,18
2024-11-11,85898.23048570409,87214.2847391763,up,19
2024-11-11,87214.2847391763,88530.33899264853,up,20
2024-11-13,88530.33899264853,89846.39324612074,up,21
2024-11-19,89846.39324612074,91162.44749959296,up,22
2024-11-20,91162.44749959296,92478.50175306518,up,23
2024-11-20,92478.50175306518,93794.5560065374,up,24
2024-11-21,93794.5560065374,95110.61026000962,up,25
2024-11-21,95110.61026000962,96426.66451348184,up,26
2024-11-21,96426.66451348184,97742.71876695406,up,27
2024-11-25,95110.61026000962,96426.66451348184,down,1
2024-11-25,93794.5560065374,95110.61026000962,down,2
2024-11-26,92478.50175306518,93794.5560065374,down,3
2024-11-27,93794.5560065374,95110.61026000962,up,1
2024-11-29,95110.61026000962,96426.66451348184,up,2
2024-12-04,96426.66451348184,97742.71876695406,up,3
2024-12-06,97742.71876695406,99058.77302042628,up,4
2024-12-08,99058.77302042628,100374.8272738985,up,5
2024-12-09,97742.71876695406,99058.77302042628,down,1
2024-12-11,99058.77302042628,100374.8272738985,up,5
2024-12-15,100374.8272738985,101690.88152737072,up,6
2024-12-15,101690.88152737072,103006.93578084293,up,7
2024-12-16,103006.93578084293,104322.99003431515,up,8
